Населба,Квадратура,Соби,Спрат,Лифт,Греење,Паркинг,Цена (EUR)
1,60.0,3,4,0.0,1.0,1.0,44000.0
1,60.0,3,4,0.0,0.0,1.0,42000.0
6,65.0,3,2,1.0,1.0,1.0,68250.0
6,45.0,2,6,1.0,1.0,0.0,49500.0
6,44.0,2,0,1.0,1.0,0.0,49280.0
2,74.0,3,1,1.0,1.0,0.0,78440.0
1,50.0,2,1,0.0,1.0,1.0,45000.0
8,40.0,2,0,0.0,1.0,1.0,48960.0
2,65.0,2,1,1.0,0.0,0.0,87750.0
6,52.0,3,6,1.0,1.0,1.0,57200.0
2,75.0,4,10,1.0,1.0,0.0,76000.0
2,41.0,2,0,1.0,1.0,1.0,42000.0
8,250.0,5,6,1.0,1.0,1.0,300000.0
8,85.0,3,1,1.0,1.0,1.0,105000.0
8,50.0,1,2,1.0,1.0,1.0,57500.0
6,56.0,3,1,0.0,1.0,1.0,46000.0
2,54.0,2,4,0.0,1.0,0.0,60000.0
8,64.0,3,0,1.0,1.0,1.0,73600.0
8,50.0,2,7,1.0,1.0,1.0,60000.0
6,52.0,2,6,1.0,1.0,1.0,57200.0
6,66.0,1,10,1.0,1.0,0.0,62000.0
8,83.0,3,5,1.0,1.0,1.0,91300.0
8,26.0,"1,5",1,0.0,1.0,1.0,32500.0
38,109.0,5,5,1.0,1.0,1.0,119900.0
5,53.0,2,4,1.0,1.0,1.0,56000.0
6,51.0,2,0,1.0,1.0,1.0,61200.0
2,90.0,3,4,0.0,1.0,0.0,70000.0
5,56.0,2,7,1.0,1.0,1.0,50000.0
5,66.0,3,5,0.0,1.0,0.0,47000.0
2,98.0,4,2,1.0,1.0,1.0,93000.0
2,69.0,3,7,1.0,1.0,1.0,63000.0
5,80.0,3,6,1.0,1.0,1.0,78000.0
8,85.0,3,1,0.0,1.0,1.0,85000.0
6,106.0,4,4,1.0,1.0,1.0,116600.0
6,96.0,4,0,0.0,1.0,1.0,105000.0
1,75.0,4,4,0.0,1.0,1.0,43500.0
6,70.0,3,-1,0.0,1.0,1.0,50000.0
6,40.0,2,0,1.0,1.0,1.0,40000.0
6,51.0,1,1,0.0,1.0,1.0,58650.0
6,26.0,1,0,0.0,1.0,0.0,22000.0
6,50.0,2,1,0.0,1.0,1.0,57500.0
6,140.0,4,2,0.0,1.0,1.0,133000.0
2,70.0,"2,5",3,0.0,1.0,0.0,52500.0
30,96.0,3,4,0.0,1.0,1.0,50000.0
5,60.0,2,4,1.0,1.0,0.0,60000.0
2,99.0,4,9,1.0,1.0,1.0,85500.0
5,57.0,3,0,1.0,1.0,1.0,46500.0
5,88.0,3,1,0.0,1.0,1.0,74000.0
5,45.0,2,100,0.0,1.0,1.0,42000.0
6,50.0,2,0,0.0,1.0,1.0,50000.0
6,60.0,2,1,0.0,1.0,0.0,50000.0
5,53.0,2,7,1.0,1.0,0.0,39000.0
6,50.0,2,0,0.0,1.0,1.0,50000.0
6,70.0,"3,5",4,1.0,1.0,1.0,84000.0
5,78.0,3,1,1.0,1.0,1.0,74100.0
6,85.0,4,4,1.0,1.0,1.0,76000.0
6,106.0,4,4,1.0,1.0,1.0,116600.0
8,106.0,3,4,1.0,1.0,1.0,117766.0
5,63.0,3,0,0.0,1.0,1.0,54000.0
10,80.0,3,1,0.0,1.0,1.0,76000.0
5,53.0,2,4,1.0,1.0,1.0,56000.0
2,88.0,4,5,0.0,1.0,1.0,75000.0
6,43.0,3,4,0.0,1.0,1.0,43000.0
6,55.0,2,7,1.0,1.0,0.0,62000.0
6,59.0,3,5,1.0,1.0,0.0,61950.0
5,25.0,3,100,1.0,0.0,0.0,25000.0
8,115.0,4,2,1.0,1.0,0.0,115000.0
2,54.0,3,9,1.0,1.0,1.0,69660.0
8,110.0,4,2,1.0,1.0,1.0,125000.0
2,106.0,"3,5",1,1.0,1.0,1.0,87000.0
5,53.0,2,4,1.0,1.0,1.0,56000.0
5,57.0,2,6,1.0,1.0,1.0,49500.0
6,106.0,4,4,1.0,1.0,1.0,106000.0
8,49.0,2,0,1.0,1.0,1.0,56000.0
8,85.0,3,1,1.0,1.0,0.0,82450.0
36,62.0,"2,5",0,0.0,1.0,1.0,57000.0
5,39.0,2,1,1.0,1.0,1.0,41000.0
2,81.0,4,100,1.0,1.0,0.0,90720.0
8,92.0,4,3,1.0,1.0,0.0,110000.0
2,97.0,3,0,1.0,1.0,1.0,98000.0
2,74.0,"2,5",0,0.0,1.0,1.0,74000.0
6,57.0,2,5,1.0,1.0,0.0,60500.0
2,58.0,2,5,1.0,1.0,1.0,55000.0
6,72.0,3,2,1.0,1.0,1.0,93600.0
6,80.0,4,1,0.0,1.0,1.0,84000.0
8,58.0,2,1,1.0,1.0,1.0,72500.0
10,83.0,4,2,1.0,1.0,1.0,74700.0
2,98.0,3,5,1.0,1.0,0.0,85000.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
36,105.0,4,2,0.0,1.0,1.0,85000.0
30,51.0,3,8,1.0,1.0,1.0,34000.0
36,64.0,3,8,1.0,1.0,1.0,55000.0
6,115.0,4,3,1.0,1.0,1.0,100000.0
8,83.0,3,6,1.0,1.0,1.0,103750.0
30,96.0,4,2,0.0,1.0,1.0,65000.0
6,71.0,3,6,1.0,1.0,0.0,74550.0
6,137.0,5,2,1.0,1.0,1.0,150700.0
6,57.0,3,1,1.0,1.0,0.0,65550.0
6,52.0,2,3,0.0,1.0,0.0,43160.0
8,53.0,1,2,1.0,1.0,1.0,69000.0
6,74.0,3,4,0.0,1.0,1.0,70000.0
2,69.0,3,2,1.0,1.0,0.0,65550.0
8,176.0,5,100,1.0,1.0,1.0,176000.0
6,70.0,3,1,0.0,1.0,1.0,70000.0
1,72.0,3,3,0.0,1.0,1.0,50000.0
8,81.0,3,1,1.0,1.0,1.0,97200.0
8,62.0,3,1,0.0,1.0,1.0,57000.0
6,81.0,3,4,1.0,1.0,1.0,76950.0
8,52.0,2,4,1.0,1.0,1.0,54600.0
2,104.0,4,6,1.0,1.0,1.0,110000.0
8,71.0,3,3,1.0,1.0,0.0,99000.0
5,60.0,3,1,0.0,1.0,1.0,55000.0
5,54.0,2,4,1.0,1.0,1.0,56000.0
6,94.0,4,5,1.0,1.0,1.0,104000.0
2,100.0,4,1,1.0,1.0,1.0,90000.0
2,47.0,3,7,1.0,1.0,1.0,47000.0
8,63.0,3,1,1.0,1.0,1.0,80000.0
8,58.0,3,5,1.0,1.0,1.0,63800.0
2,90.0,3,4,1.0,1.0,1.0,82000.0
6,68.0,3,3,1.0,1.0,1.0,71400.0
8,51.0,2,3,1.0,1.0,1.0,58650.0
2,66.0,3,2,1.0,1.0,1.0,75000.0
2,69.0,3,0,1.0,1.0,1.0,72000.0
2,75.0,3,3,1.0,1.0,0.0,63750.0
36,80.0,"3,5",8,1.0,1.0,1.0,64000.0
36,55.0,3,1,0.0,1.0,1.0,39500.0
5,86.0,4,5,0.0,1.0,1.0,73000.0
2,45.0,3,7,1.0,1.0,1.0,47000.0
6,55.0,3,2,0.0,0.0,1.0,58000.0
6,84.0,3,7,1.0,1.0,1.0,89000.0
2,45.0,2,7,1.0,1.0,0.0,47000.0
5,44.0,1,1,1.0,1.0,0.0,46200.0
6,60.0,"2,5",2,1.0,1.0,1.0,50000.0
1,50.0,2,2,0.0,0.0,1.0,9000.0
1,52.0,2,3,0.0,1.0,0.0,43000.0
5,49.0,"2,5",6,1.0,1.0,1.0,53500.0
8,60.0,2,1,0.0,1.0,1.0,48000.0
8,66.0,1,2,0.0,1.0,1.0,68000.0
11,36.0,1,2,1.0,1.0,0.0,38500.0
2,28.0,1,1,1.0,1.0,1.0,29500.0
8,63.0,3,3,1.0,1.0,0.0,75600.0
6,62.0,2,4,0.0,1.0,1.0,55800.0
36,53.0,2,0,0.0,1.0,1.0,38000.0
2,62.0,3,1,0.0,1.0,0.0,60500.0
8,68.0,3,4,0.0,1.0,0.0,61000.0
5,82.0,3,3,1.0,1.0,0.0,92000.0
6,76.0,3,1,1.0,1.0,0.0,88920.0
6,80.0,3,1,1.0,1.0,1.0,92000.0
8,52.0,3,3,0.0,0.0,1.0,54600.0
1,60.0,2,2,0.0,0.0,1.0,47000.0
2,66.0,3,2,1.0,1.0,1.0,75000.0
8,91.0,2,2,0.0,1.0,1.0,95000.0
2,68.0,"3,5",0,1.0,1.0,1.0,75000.0
2,74.0,3,1,0.0,1.0,1.0,71040.0
8,56.0,2,2,1.0,0.0,1.0,64400.0
6,82.0,3,8,1.0,1.0,1.0,91000.0
6,65.0,3,0,1.0,1.0,1.0,71500.0
8,75.0,3,0,1.0,1.0,1.0,76000.0
2,53.0,3,0,1.0,1.0,1.0,60000.0
6,94.0,4,8,1.0,1.0,1.0,88000.0
2,72.0,3,2,1.0,1.0,1.0,68400.0
6,85.0,3,2,0.0,1.0,0.0,109650.0
6,82.0,3,1,0.0,1.0,0.0,78000.0
2,50.0,2,1,1.0,1.0,0.0,51500.0
5,75.0,3,5,0.0,1.0,1.0,63500.0
8,50.0,1,3,1.0,0.0,0.0,55000.0
30,78.0,3,3,0.0,1.0,0.0,60000.0
5,84.0,3,5,1.0,1.0,1.0,64000.0
36,75.0,"3,5",1,1.0,1.0,1.0,61000.0
6,126.0,4,2,0.0,1.0,1.0,151200.0
6,75.0,3,3,1.0,1.0,1.0,75000.0
8,67.0,3,8,1.0,1.0,1.0,72000.0
8,90.0,4,3,0.0,1.0,1.0,85000.0
2,137.0,4,3,0.0,1.0,0.0,109600.0
2,48.0,2,5,1.0,1.0,0.0,55000.0
8,60.0,3,2,1.0,1.0,0.0,84000.0
2,66.0,3,7,1.0,1.0,1.0,50000.0
2,40.0,2,10,1.0,1.0,0.0,48000.0
8,54.0,2,4,1.0,1.0,1.0,67500.0
8,86.0,4,1,0.0,1.0,0.0,94000.0
10,42.0,2,0,1.0,1.0,1.0,37380.0
6,59.0,2,3,0.0,1.0,1.0,59000.0
6,52.0,2,1,1.0,1.0,1.0,49400.0
6,40.0,2,0,0.0,1.0,1.0,40000.0
6,42.0,2,3,0.0,1.0,1.0,58700.0
8,60.0,2,4,1.0,1.0,0.0,76000.0
8,41.0,2,3,1.0,1.0,1.0,38950.0
2,53.0,2,0,1.0,1.0,0.0,60000.0
8,77.0,3,2,1.0,1.0,1.0,96250.0
5,100.0,3,8,1.0,1.0,1.0,79000.0
5,88.0,3,1,0.0,1.0,0.0,83600.0
36,27.0,1,3,1.0,1.0,1.0,7990.0
30,61.0,2,9,1.0,1.0,0.0,59000.0
8,65.0,3,3,0.0,1.0,1.0,48000.0
6,57.0,2,1,1.0,1.0,1.0,61000.0
8,71.0,3,1,1.0,1.0,0.0,80000.0
30,61.0,2,9,1.0,1.0,0.0,59000.0
6,42.0,2,2,1.0,1.0,1.0,42000.0
5,76.0,3,2,0.0,1.0,1.0,60800.0
2,86.0,2,0,0.0,1.0,0.0,66000.0
2,96.0,4,1,1.0,1.0,1.0,96000.0
2,48.0,2,5,1.0,1.0,0.0,55000.0
2,96.0,4,1,1.0,1.0,1.0,96000.0
6,91.0,4,1,1.0,1.0,1.0,91000.0
8,93.0,4,0,1.0,1.0,1.0,110000.0
8,63.0,3,0,1.0,1.0,0.0,56000.0
6,66.0,3,2,0.0,1.0,1.0,61000.0
2,30.0,1,6,1.0,1.0,1.0,35000.0
8,52.0,2,0,1.0,1.0,1.0,57200.0
5,100.0,6,1,0.0,0.0,1.0,87000.0
2,61.0,"2,5",5,1.0,1.0,0.0,55000.0
6,60.0,1,2,0.0,1.0,0.0,60000.0
2,40.0,"2,5",8,1.0,1.0,1.0,39000.0
8,100.0,4,3,1.0,1.0,1.0,120000.0
2,56.0,2,1,1.0,1.0,1.0,50000.0
2,65.0,3,6,1.0,1.0,1.0,60000.0
8,74.0,3,1,1.0,1.0,1.0,97000.0
2,41.0,2,0,1.0,1.0,0.0,41000.0
6,41.0,1,1,0.0,1.0,1.0,39000.0
8,35.0,2,2,1.0,1.0,1.0,44000.0
8,62.0,3,0,0.0,1.0,1.0,74400.0
8,50.0,3,3,1.0,1.0,1.0,47500.0
1,55.0,3,4,0.0,1.0,1.0,43000.0
6,96.0,3,9,1.0,1.0,1.0,99840.0
8,59.0,3,0,1.0,1.0,0.0,73750.0
8,55.0,2,2,1.0,1.0,1.0,100000.0
2,48.0,2,4,1.0,1.0,1.0,51000.0
6,74.0,"3,5",4,1.0,1.0,1.0,68080.0
8,87.0,2,12,1.0,1.0,0.0,90000.0
8,46.0,2,3,0.0,1.0,1.0,43000.0
5,40.0,2,3,1.0,1.0,0.0,44000.0
30,51.0,3,8,1.0,1.0,1.0,34000.0
8,149.0,4,6,1.0,1.0,1.0,125000.0
6,54.0,3,0,1.0,0.0,1.0,60000.0
1,79.0,2,1,0.0,1.0,1.0,60000.0
6,63.0,3,6,1.0,1.0,0.0,78750.0
36,56.0,2,3,0.0,1.0,1.0,37000.0
2,70.0,3,9,1.0,1.0,0.0,63000.0
6,95.0,3,1,0.0,1.0,1.0,93000.0
8,77.0,3,7,1.0,1.0,1.0,65450.0
8,75.0,3,2,0.0,1.0,1.0,54750.0
5,60.0,"2,5",3,1.0,1.0,1.0,60000.0
8,98.0,4,2,0.0,1.0,1.0,86000.0
5,78.0,3,2,0.0,1.0,1.0,62000.0
8,65.0,3,2,1.0,1.0,1.0,68250.0
8,38.0,"1,5",8,1.0,1.0,1.0,41800.0
8,56.0,2,2,1.0,1.0,1.0,53200.0
8,65.0,3,2,1.0,1.0,0.0,61750.0
8,136.0,"4,5",3,0.0,1.0,0.0,136000.0
2,47.0,2,9,1.0,1.0,0.0,53000.0
6,74.0,2,10,1.0,1.0,0.0,59000.0
8,77.0,3,3,1.0,1.0,1.0,110000.0
6,77.0,3,1,0.0,1.0,1.0,88550.0
30,51.0,3,8,1.0,1.0,1.0,34000.0
2,58.0,2,5,1.0,1.0,0.0,62500.0
1,75.0,4,4,0.0,1.0,1.0,43500.0
2,96.0,4,1,1.0,1.0,1.0,96000.0
6,154.0,6,1,1.0,1.0,1.0,184800.0
5,104.0,"4,5",4,0.0,1.0,1.0,76000.0
6,60.0,1,8,1.0,1.0,0.0,67200.0
2,50.0,1,3,0.0,1.0,0.0,50000.0
36,52.0,3,0,0.0,1.0,1.0,32000.0
2,66.0,3,2,1.0,1.0,1.0,65000.0
8,76.0,3,2,0.0,1.0,1.0,63000.0
8,60.0,1,5,0.0,1.0,0.0,60000.0
2,46.0,2,6,1.0,1.0,1.0,50600.0
6,70.0,3,2,1.0,1.0,1.0,84000.0
6,75.0,3,1,1.0,1.0,1.0,78000.0
1,41.0,2,1,0.0,1.0,1.0,29000.0
2,63.0,3,1,0.0,1.0,1.0,60000.0
6,42.0,2,4,1.0,1.0,1.0,44100.0
8,68.0,3,1,0.0,1.0,1.0,70000.0
6,117.0,4,2,1.0,1.0,1.0,120000.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
8,72.0,"2,5",4,0.0,1.0,1.0,70000.0
6,80.0,3,1,0.0,1.0,1.0,63000.0
8,61.0,2,2,0.0,1.0,1.0,44500.0
2,61.0,2,0,0.0,1.0,1.0,54000.0
2,72.0,3,5,1.0,1.0,1.0,80000.0
6,42.0,2,5,1.0,1.0,1.0,48300.0
6,56.0,2,4,1.0,1.0,1.0,56560.0
1,75.0,4,4,0.0,1.0,1.0,43500.0
5,51.0,2,2,1.0,1.0,1.0,49500.0
8,93.0,3,1,1.0,1.0,0.0,108000.0
2,77.0,4,10,1.0,1.0,0.0,84700.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
6,150.0,4,10,1.0,1.0,0.0,157500.0
2,59.0,1,0,1.0,1.0,0.0,65000.0
6,88.0,3,8,1.0,1.0,1.0,101200.0
8,50.0,2,3,1.0,1.0,1.0,63000.0
2,76.0,3,4,1.0,1.0,1.0,79800.0
8,99.0,4,3,1.0,1.0,1.0,105000.0
8,52.0,"2,5",2,1.0,1.0,1.0,70200.0
8,52.0,3,3,0.0,1.0,1.0,65000.0
2,70.0,3,9,1.0,1.0,0.0,72500.0
8,93.0,4,0,0.0,1.0,1.0,100000.0
8,80.0,4,1,1.0,1.0,1.0,153000.0
6,72.0,3,2,1.0,1.0,1.0,93600.0
8,81.0,3,6,1.0,1.0,1.0,94770.0
8,75.0,3,5,1.0,1.0,0.0,99000.0
2,64.0,3,10,1.0,1.0,1.0,62000.0
5,40.0,2,0,1.0,1.0,0.0,10000.0
6,57.0,"2,5",0,1.0,1.0,1.0,61500.0
6,71.0,3,1,1.0,1.0,0.0,85000.0
2,60.0,3,1,0.0,1.0,1.0,55000.0
2,72.0,3,5,1.0,1.0,1.0,75600.0
8,55.0,3,5,1.0,1.0,1.0,105000.0
6,57.0,2,1,1.0,1.0,1.0,61000.0
2,75.0,3,0,1.0,1.0,1.0,78750.0
8,140.0,4,1,1.0,1.0,1.0,180000.0
8,73.0,3,1,0.0,1.0,0.0,62000.0
8,43.0,2,3,1.0,1.0,1.0,55900.0
8,90.0,3,3,1.0,1.0,0.0,117000.0
2,30.0,1,6,1.0,1.0,1.0,33500.0
6,72.0,"2,5",1,0.0,1.0,0.0,58000.0
11,74.0,4,5,0.0,1.0,1.0,56000.0
8,91.0,2,2,0.0,1.0,1.0,95000.0
8,115.0,4,2,1.0,1.0,0.0,115000.0
2,80.0,4,7,1.0,1.0,1.0,80000.0
8,60.0,2,5,1.0,1.0,1.0,54000.0
6,105.0,4,2,1.0,1.0,1.0,105000.0
36,80.0,"3,5",6,0.0,1.0,0.0,52000.0
2,78.0,3,4,1.0,1.0,0.0,85800.0
6,59.0,2,3,0.0,1.0,0.0,58000.0
6,85.0,3,5,1.0,1.0,1.0,78000.0
2,63.0,3,4,1.0,1.0,0.0,70000.0
8,92.0,3,2,1.0,1.0,1.0,92000.0
5,37.0,2,0,1.0,1.0,0.0,39000.0
2,60.0,2,1,0.0,1.0,1.0,55000.0
8,108.0,4,2,0.0,1.0,1.0,130000.0
5,52.0,2,1,1.0,1.0,0.0,61600.0
1,53.0,"2,5",0,0.0,1.0,0.0,45000.0
6,65.0,3,2,1.0,1.0,1.0,71500.0
8,72.0,3,1,1.0,1.0,1.0,90000.0
2,37.0,2,8,1.0,1.0,0.0,36963.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
8,71.0,3,1,1.0,1.0,1.0,80000.0
8,61.0,2,2,1.0,1.0,1.0,82600.0
8,133.0,4,1,0.0,1.0,0.0,155000.0
6,65.0,3,2,1.0,1.0,1.0,71500.0
5,77.0,2,7,1.0,1.0,0.0,73000.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
6,111.0,4,4,1.0,1.0,1.0,125000.0
6,59.0,1,3,0.0,1.0,0.0,59000.0
6,70.0,2,2,0.0,1.0,0.0,70000.0
30,70.0,3,8,1.0,1.0,0.0,48000.0
5,58.0,3,3,1.0,1.0,1.0,58000.0
8,102.0,4,4,1.0,1.0,1.0,101898.0
8,95.0,4,1,1.0,1.0,1.0,104500.0
8,109.0,4,2,1.0,0.0,1.0,185300.0
8,128.0,3,100,1.0,1.0,1.0,153600.0
5,40.0,2,3,1.0,1.0,0.0,44000.0
8,74.0,4,1,1.0,1.0,1.0,85100.0
5,46.0,4,4,1.0,1.0,0.0,51980.0
6,52.0,2,4,1.0,1.0,1.0,57200.0
36,56.0,2,2,1.0,1.0,0.0,53760.0
6,104.0,4,6,1.0,1.0,1.0,127000.0
2,38.0,2,8,1.0,1.0,0.0,42500.0
5,72.0,"3,5",1,1.0,1.0,1.0,56000.0
5,46.0,2,4,1.0,1.0,0.0,51980.0
8,50.0,"2,5",2,1.0,1.0,1.0,105000.0
6,66.0,2,9,1.0,1.0,0.0,65000.0
8,43.0,"2,5",3,1.0,1.0,1.0,56500.0
8,155.0,4,1,0.0,1.0,1.0,160000.0
8,158.0,4,2,1.0,1.0,1.0,205400.0
6,56.0,2,1,1.0,1.0,1.0,50400.0
6,56.0,3,0,1.0,1.0,1.0,61600.0
2,78.0,3,0,0.0,1.0,0.0,85000.0
2,78.0,3,0,0.0,1.0,0.0,85000.0
2,78.0,3,0,0.0,1.0,0.0,66300.0
2,73.0,3,2,1.0,1.0,1.0,70000.0
8,63.0,3,1,1.0,1.0,0.0,80000.0
2,60.0,2,1,1.0,1.0,1.0,63000.0
5,63.0,2,6,1.0,1.0,1.0,52500.0
5,40.0,2,4,0.0,1.0,1.0,30000.0
11,65.0,3,0,0.0,1.0,1.0,42250.0
11,65.0,3,0,0.0,1.0,1.0,42250.0
6,50.0,3,2,0.0,1.0,1.0,61000.0
8,97.0,3,4,0.0,1.0,1.0,85000.0
6,75.0,3,4,0.0,1.0,0.0,82500.0
8,58.0,2,1,1.0,1.0,0.0,56100.0
8,71.0,3,2,1.0,1.0,1.0,108000.0
6,85.0,4,4,1.0,1.0,1.0,75000.0
6,49.0,2,6,1.0,1.0,1.0,46550.0
6,62.0,3,1,1.0,1.0,1.0,68200.0
8,82.0,"2,5",2,1.0,1.0,1.0,106600.0
6,521.0,2,1,1.0,1.0,1.0,521000.0
6,61.0,3,2,1.0,1.0,1.0,79300.0
1,75.0,4,4,0.0,1.0,1.0,43500.0
8,60.0,3,2,1.0,1.0,0.0,84000.0
2,92.0,"3,5",0,1.0,1.0,1.0,95000.0
6,70.0,3,2,0.0,1.0,1.0,65000.0
8,56.0,2,2,0.0,1.0,1.0,64000.0
6,70.0,3,2,0.0,1.0,1.0,84000.0
1,46.0,2,3,1.0,1.0,1.0,45000.0
6,95.0,3,10,1.0,1.0,0.0,103000.0
5,57.0,1,6,1.0,1.0,1.0,49500.0
8,55.0,2,3,1.0,1.0,0.0,65500.0
6,58.0,"3,5",3,0.0,1.0,0.0,59900.0
6,72.0,4,2,0.0,1.0,1.0,82800.0
8,76.0,3,2,1.0,1.0,0.0,92000.0
6,80.0,4,2,0.0,1.0,1.0,87000.0
8,83.0,3,2,1.0,1.0,1.0,99600.0
8,84.0,3,2,1.0,1.0,1.0,96600.0
6,113.0,4,2,0.0,1.0,1.0,124300.0
8,43.0,2,3,1.0,1.0,1.0,58000.0
5,68.0,2,6,1.0,1.0,0.0,49600.0
8,38.0,2,3,0.0,1.0,1.0,28000.0
8,55.0,2,5,1.0,1.0,1.0,73000.0
8,91.0,3,12,1.0,1.0,0.0,92000.0
8,52.0,2,0,1.0,1.0,1.0,57000.0
2,86.0,4,2,0.0,1.0,1.0,84280.0
5,61.0,2,5,1.0,1.0,0.0,55510.0
6,62.0,3,0,0.0,1.0,1.0,65000.0
5,35.0,1,6,1.0,1.0,1.0,25000.0
5,72.0,3,4,0.0,1.0,1.0,49900.0
5,28.0,1,6,1.0,1.0,0.0,35000.0
8,43.0,2,3,1.0,1.0,0.0,58000.0
8,105.0,4,1,0.0,1.0,1.0,86000.0
36,42.0,2,2,0.0,1.0,1.0,38750.0
5,55.0,3,5,0.0,1.0,1.0,43000.0
8,60.0,3,2,1.0,1.0,0.0,84000.0
5,40.0,2,3,1.0,1.0,0.0,44000.0
2,84.0,4,2,0.0,1.0,1.0,82320.0
5,76.0,3,2,0.0,1.0,1.0,64000.0
6,79.0,3,6,1.0,1.0,0.0,70000.0
36,58.0,2,4,0.0,1.0,0.0,49000.0
5,49.0,1,5,1.0,1.0,0.0,47000.0
6,70.0,3,1,0.0,1.0,1.0,70000.0
6,57.0,1,4,1.0,1.0,0.0,62000.0
8,92.0,3,3,0.0,1.0,1.0,71760.0
8,42.0,2,100,1.0,0.0,0.0,42000.0
5,57.0,3,1,0.0,1.0,1.0,55000.0
8,97.0,3,2,1.0,1.0,1.0,121250.0
8,100.0,4,5,1.0,1.0,1.0,110000.0
8,79.0,3,1,1.0,1.0,1.0,72000.0
2,56.0,2,2,0.0,1.0,1.0,54880.0
2,84.0,4,2,0.0,1.0,1.0,82320.0
8,53.0,1,2,0.0,1.0,1.0,52000.0
5,55.0,2,5,1.0,1.0,1.0,54999.0
8,95.0,3,12,1.0,1.0,1.0,85000.0
6,55.0,3,2,0.0,0.0,1.0,65000.0
2,69.0,"3,5",8,1.0,1.0,1.0,74800.0
5,39.0,2,1,1.0,1.0,0.0,41000.0
6,81.0,2,3,1.0,1.0,1.0,81000.0
5,62.0,3,2,1.0,1.0,1.0,56000.0
2,58.0,1,1,1.0,1.0,0.0,55000.0
5,30.0,"1,5",1,1.0,1.0,1.0,33000.0
6,62.0,4,0,0.0,1.0,1.0,72000.0
8,90.0,3,9,1.0,1.0,1.0,106000.0
5,72.0,3,4,0.0,1.0,1.0,49900.0
1,43.0,2,6,1.0,1.0,1.0,38000.0
2,120.0,4,3,1.0,1.0,1.0,130000.0
6,62.0,2,4,0.0,1.0,0.0,52000.0
2,58.0,2,1,1.0,1.0,1.0,55000.0
8,20.0,"2,5",3,1.0,1.0,1.0,19000.0
6,51.0,2,2,0.0,0.0,0.0,43350.0
5,57.0,2,2,1.0,1.0,1.0,50000.0
5,72.0,3,4,0.0,1.0,1.0,49900.0
6,52.0,2,2,0.0,1.0,1.0,65000.0
8,118.0,4,5,1.0,1.0,1.0,116000.0
2,42.0,"2,5",5,0.0,1.0,1.0,42500.0
8,65.0,3,5,1.0,1.0,1.0,85000.0
6,74.0,"3,5",1,0.0,1.0,1.0,90000.0
8,85.0,3,12,1.0,1.0,1.0,85000.0
8,20.0,"1,5",3,1.0,1.0,1.0,19000.0
2,67.0,3,3,1.0,1.0,1.0,61000.0
8,65.0,3,7,1.0,1.0,1.0,81000.0
8,52.0,3,2,0.0,1.0,1.0,54000.0
8,88.0,3,1,0.0,1.0,0.0,95040.0
8,85.0,3,11,1.0,1.0,1.0,97000.0
8,47.0,2,6,1.0,1.0,1.0,57000.0
8,111.0,4,3,1.0,1.0,1.0,111000.0
2,67.0,3,9,1.0,1.0,1.0,62310.0
2,68.0,3,7,1.0,1.0,1.0,68000.0
6,60.0,3,0,0.0,1.0,1.0,55000.0
5,30.0,2,1,1.0,1.0,0.0,33000.0
5,59.0,2,7,1.0,1.0,1.0,50000.0
6,53.0,2,3,1.0,1.0,1.0,60950.0
8,54.0,3,3,1.0,1.0,1.0,60000.0
8,76.0,"4,5",0,0.0,1.0,0.0,85000.0
8,85.0,3,12,1.0,1.0,1.0,85000.0
6,60.0,2,1,0.0,1.0,1.0,55000.0
2,58.0,2,2,1.0,1.0,0.0,58000.0
8,81.0,3,7,1.0,1.0,1.0,81000.0
6,63.0,3,1,1.0,1.0,1.0,75600.0
2,65.0,2,2,1.0,1.0,1.0,58500.0
5,50.0,3,4,0.0,1.0,1.0,50000.0
8,85.0,"3,5",3,0.0,1.0,1.0,80750.0
6,60.0,2,8,1.0,1.0,1.0,67200.0
30,85.0,3,6,1.0,1.0,1.0,56100.0
2,58.0,2,5,1.0,1.0,0.0,62500.0
6,127.0,4,4,1.0,1.0,0.0,133350.0
2,65.0,3,1,1.0,1.0,1.0,60000.0
8,68.0,3,3,0.0,1.0,1.0,70000.0
6,60.0,3,1,1.0,1.0,1.0,65000.0
6,51.0,2,2,0.0,1.0,1.0,44500.0
6,80.0,3,1,1.0,1.0,1.0,92000.0
2,61.0,2,5,1.0,1.0,1.0,51000.0
6,73.0,3,4,0.0,1.0,1.0,62000.0
6,58.0,3,0,1.0,1.0,1.0,57130.0
8,108.0,2,5,1.0,1.0,1.0,96000.0
8,90.0,2,3,1.0,1.0,1.0,120000.0
5,73.0,3,6,1.0,1.0,1.0,52000.0
1,43.0,2,5,0.0,1.0,0.0,33000.0
5,36.0,1,3,0.0,1.0,0.0,47200.0
8,56.0,1,0,1.0,1.0,1.0,55000.0
8,74.0,3,1,1.0,1.0,1.0,88800.0
2,70.0,2,1,1.0,1.0,0.0,66000.0
2,65.0,"1,5",9,1.0,1.0,1.0,53000.0
6,52.0,2,4,0.0,1.0,0.0,47000.0
6,89.0,2,6,1.0,1.0,0.0,84000.0
